time;approach;version;n_envs;max_mean_reward;mean_reward;epoch;epochs;attempt;total_timesteps;filename
1702426258.9609857;PPO;env;4;2.61444677669126;[2.6004506  2.61207855 2.6059102  2.61444678];19;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702426683.5077732;PPO;env;4;2.6164975399223733;[2.6030877  2.61202311 2.6054573  2.61649754];20;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702427108.7738578;PPO;env;4;2.616099295423897;[2.60353379 2.61077805 2.60480309 2.6160993 ];21;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702427533.9783957;PPO;env;4;2.616225369616976;[2.60286349 2.60937715 2.60584206 2.61622537];22;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702427953.5968792;PPO;env;4;2.616246867284253;[2.60262554 2.60978269 2.60544635 2.61624687];23;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702428374.0607593;PPO;env;4;2.6169594505273563;[2.60314857 2.61128468 2.60616722 2.61695945];24;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702428795.8088171;PPO;env;4;2.6156104803539666;[2.60335243 2.61078987 2.60593624 2.61561048];25;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702429216.7049088;PPO;env;4;2.6159836983319025;[2.60382294 2.61007152 2.60570966 2.6159837 ];26;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702429639.2662897;PPO;env;4;2.6153912650141615;[2.60384229 2.61026737 2.60625679 2.61539127];27;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702430066.9920394;PPO;env;4;2.616616601076608;[2.60487283 2.61156436 2.60612417 2.6166166 ];28;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702430492.148376;PPO;env;4;2.6160760296572447;[2.60515747 2.61275977 2.60570356 2.61607603];29;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702430910.530942;PPO;env;4;2.615912775352531;[2.60461652 2.61393583 2.60542204 2.61591278];30;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702431334.2798014;PPO;env;4;2.615888224519264;[2.60480382 2.61313727 2.60629767 2.61588822];31;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702431759.2162585;PPO;env;4;2.616379628193504;[2.60500223 2.61271915 2.60583547 2.61637963];32;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702432183.5508246;PPO;env;4;2.615958320933146;[2.60507321 2.61190372 2.60643868 2.61595832];33;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702432609.862643;PPO;env;4;2.6154569179545413;[2.60418833 2.6110246  2.60627087 2.61545692];34;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702433033.3531568;PPO;env;4;2.615791086303237;[2.60342917 2.61102041 2.60675217 2.61579109];35;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702433456.7050836;PPO;env;4;2.6152565271344117;[2.60329089 2.61056878 2.60685907 2.61525653];36;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702433887.028505;PPO;env;4;2.61480409242677;[2.60395739 2.61087407 2.60648251 2.61480409];37;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702434314.9259582;PPO;env;4;2.6140201160145904;[2.604125   2.61130108 2.60639589 2.61402012];38;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702434744.6930091;PPO;env;4;2.6137842965298774;[2.60461353 2.61151043 2.60628683 2.6137843 ];39;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702435172.1034672;PPO;env;4;2.613797945967381;[2.60428773 2.61222663 2.60617795 2.61379795];40;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702435594.6561418;PPO;env;4;2.614001966622013;[2.60428998 2.61210384 2.60538581 2.61400197];41;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702436030.7397108;PPO;env;4;2.6141722542603114;[2.60373306 2.61139256 2.60559288 2.61417225];42;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702436461.853569;PPO;env;4;2.6139146290581774;[2.60434523 2.61103722 2.60568249 2.61391463];43;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702436895.4315176;PPO;env;4;2.614127052855515;[2.60463041 2.61059018 2.60555951 2.61412705];44;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702437324.433366;PPO;env;4;2.6135920722820667;[2.60445998 2.61081285 2.60576265 2.61359207];45;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702437754.7414112;PPO;env;4;2.614279276340619;[2.60503749 2.61102883 2.60626785 2.61427928];46;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702438185.5781252;PPO;env;4;2.6140096300166986;[2.60446262 2.61096879 2.60597845 2.61400963];47;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702438616.465303;PPO;env;4;2.6146169002394566;[2.60437058 2.61062475 2.60584731 2.6146169 ];48;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702439052.022907;PPO;env;4;2.6147162898407568;[2.60520317 2.61022478 2.6054749  2.61471629];49;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702439490.1561337;PPO;env;4;2.6149234663331153;[2.60576118 2.61020194 2.60604579 2.61492347];50;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702439924.5851338;PPO;env;4;2.61452543355652;[2.60624592 2.61061627 2.60595796 2.61452543];51;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702440357.7855487;PPO;env;4;2.613977717070645;[2.60589333 2.61017895 2.605227   2.61397772];52;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702440789.7933908;PPO;env;4;2.6147316014324455;[2.60646382 2.61023383 2.60545701 2.6147316 ];53;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702441223.390387;PPO;env;4;2.6150451943944057;[2.60620812 2.60972295 2.6059014  2.61504519];54;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702441660.940065;PPO;env;4;2.614089798651997;[2.60598739 2.608872   2.60652103 2.6140898 ];55;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702442105.1972537;PPO;env;4;2.6144690849703704;[2.60582096 2.60914514 2.60686653 2.61446908];56;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702442542.1901388;PPO;env;4;2.61378137428657;[2.60599431 2.60881037 2.60678928 2.61378137];57;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702442983.4523292;PPO;env;4;2.613730325029118;[2.60661757 2.60906886 2.60663177 2.61373033];58;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702443418.370292;PPO;env;4;2.6136856200688108;[2.60679611 2.6089848  2.60619601 2.61368562];59;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702443863.4023244;PPO;env;4;2.6137929446520776;[2.60683433 2.60909924 2.60611851 2.61379294];60;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702444301.3684208;PPO;env;4;2.6141204764446453;[2.6068918  2.60837176 2.60697989 2.61412048];61;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702444736.918755;PPO;env;4;2.6140889850595963;[2.60687039 2.60789793 2.60726751 2.61408899];62;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702445176.6368792;PPO;env;4;2.6145174112128684;[2.60677199 2.60759133 2.60779812 2.61451741];63;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702445619.280191;PPO;env;4;2.6140195153959054;[2.60692286 2.60760185 2.60768366 2.61401952];64;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702446058.641715;PPO;env;4;2.6142514545603492;[2.60634365 2.60673712 2.60712826 2.61425145];65;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702446495.9184804;PPO;env;4;2.61424958320576;[2.60691238 2.60683861 2.60662106 2.61424958];66;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702446932.845389;PPO;env;4;2.6142103102612264;[2.60678159 2.60714582 2.60658337 2.61421031];67;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702447368.947747;PPO;env;4;2.6143909631210387;[2.60722874 2.607013   2.60652498 2.61439096];68;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702447803.2456021;PPO;env;4;2.6142059748302935;[2.60734336 2.60716187 2.60629011 2.61420597];69;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702448245.5886092;PPO;env;4;2.6143783929058895;[2.60789863 2.60762081 2.60626775 2.61437839];70;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702448685.048368;PPO;env;4;2.614577892438719;[2.60770674 2.6070068  2.6060637  2.61457789];71;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702449124.2351294;PPO;env;4;2.6149134514374714;[2.60737801 2.60697212 2.60597258 2.61491345];72;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702449569.3907218;PPO;env;4;2.614904150789923;[2.60683437 2.60685501 2.60613209 2.61490415];73;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702450005.885852;PPO;env;4;2.6150934231142355;[2.60754221 2.60690415 2.60646686 2.61509342];74;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702450451.14651;PPO;env;4;2.6153358534055284;[2.60738399 2.60680778 2.60630715 2.61533585];75;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702450897.1015213;PPO;env;4;2.6154095769884096;[2.60707612 2.60728891 2.60652952 2.61540958];76;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702451337.7724931;PPO;env;4;2.6151251279154937;[2.60701599 2.6074794  2.60620125 2.61512513];77;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702451783.732793;PPO;env;4;2.6151341000952075;[2.60727351 2.60799258 2.60622957 2.6151341 ];78;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702452233.2045922;PPO;env;4;2.6154924480869965;[2.6070476  2.60811255 2.60629674 2.61549245];79;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702452680.9382565;PPO;env;4;2.615393495324225;[2.60680431 2.6082662  2.60649214 2.6153935 ];80;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702453131.4934418;PPO;env;4;2.615356269088925;[2.60639481 2.60794961 2.60660692 2.61535627];81;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702453579.4318967;PPO;env;4;2.6153872835919163;[2.60634303 2.60820483 2.60670867 2.61538728];82;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702454024.6866803;PPO;env;4;2.6153327381277087;[2.60622885 2.60856542 2.60663513 2.61533274];83;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702454475.4724793;PPO;env;4;2.614970187394435;[2.60647638 2.60876544 2.60673097 2.61497019];84;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702454923.7531703;PPO;env;4;2.6147505995847764;[2.60654083 2.60850592 2.60661986 2.6147506 ];85;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702455370.531172;PPO;env;4;2.6143688423527283;[2.6062968  2.60818428 2.60650385 2.61436884];86;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702455822.0247278;PPO;env;4;2.6139893751284125;[2.60681625 2.6080358  2.6066016  2.61398938];87;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702456270.5527775;PPO;env;4;2.614103335207302;[2.60667842 2.60764403 2.60675329 2.61410334];88;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702456723.2503936;PPO;env;4;2.6139929474872767;[2.60673018 2.60776148 2.60711079 2.61399295];89;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702457174.0061178;PPO;env;4;2.6141509900866113;[2.60655345 2.60833418 2.60728635 2.61415099];90;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702457627.3625534;PPO;env;4;2.6139966972322104;[2.60682006 2.6082797  2.607437   2.6139967 ];91;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702458076.993663;PPO;env;4;2.6137760812766824;[2.60661957 2.60818637 2.60734304 2.61377608];92;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702458533.1924782;PPO;env;4;2.6138484514913056;[2.60650594 2.60825819 2.60744641 2.61384845];93;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702458987.301183;PPO;env;4;2.613792187437337;[2.60598747 2.60834834 2.60753691 2.61379219];94;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702459442.1941514;PPO;env;4;2.6140318218635348;[2.60602854 2.60855762 2.6075138  2.61403182];95;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702459901.550991;PPO;env;4;2.613925786306915;[2.60619067 2.60880214 2.60751963 2.61392579];96;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702460356.5409565;PPO;env;4;2.6138482466616613;[2.60633394 2.60862671 2.60745795 2.61384825];97;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702460808.1451607;PPO;env;4;2.6139714505883904;[2.60630022 2.60877903 2.6072881  2.61397145];98;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702461260.6434076;PPO;env;4;2.614107906739149;[2.60646119 2.60845305 2.60723115 2.61410791];99;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702461715.9791665;PPO;env;4;2.6143773855534924;[2.60627402 2.60802751 2.60728592 2.61437739];100;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702462170.4631386;PPO;env;4;2.61478706275826;[2.60647373 2.60752681 2.60727469 2.61478706];101;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702462625.3087893;PPO;env;4;2.6149151996846856;[2.60681123 2.60779211 2.60695899 2.6149152 ];102;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702463096.2237847;PPO;env;4;2.6149151451943955;[2.60679595 2.60759344 2.60701414 2.61491515];103;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702463576.8128462;PPO;env;4;2.615096308298212;[2.60697464 2.60752758 2.60679207 2.61509631];104;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702464056.2377014;PPO;env;4;2.615245492489034;[2.6068628  2.60765891 2.60667757 2.61524549];105;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702464534.3846927;PPO;env;4;2.614841036193021;[2.60711297 2.60789027 2.60699851 2.61484104];106;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702465018.5493038;PPO;env;4;2.614858347086278;[2.6070332  2.60763165 2.60696538 2.61485835];107;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702465487.89607;PPO;env;4;2.614778802243393;[2.60697598 2.60776781 2.60722401 2.6147788 ];108;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702465965.3587615;PPO;env;4;2.6148445443043684;[2.60681818 2.60785654 2.60697722 2.61484454];109;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702466441.3605454;PPO;env;4;2.615116246935856;[2.60662654 2.60790649 2.60734519 2.61511625];110;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702466919.9275236;PPO;env;4;2.6148791729300327;[2.60621125 2.60783511 2.60743979 2.61487917];111;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702467403.3541808;PPO;env;4;2.6147527078583463;[2.60624094 2.60804542 2.60772019 2.61475271];112;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702467882.7736902;PPO;env;4;2.614565919673192;[2.60624659 2.60797611 2.60801706 2.61456592];113;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702468369.6678774;PPO;env;4;2.6144074562795057;[2.60620937 2.60811109 2.60791252 2.61440746];114;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702468863.710509;PPO;env;4;2.6142645376909814;[2.60605593 2.60810641 2.60794616 2.61426454];115;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702469343.482113;PPO;env;4;2.6144207387000615;[2.60573147 2.60826221 2.60793939 2.61442074];116;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702469819.7254992;PPO;env;4;2.6146247979448365;[2.60598963 2.60842897 2.60835311 2.6146248 ];117;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702470302.93674;PPO;env;4;2.614777034507828;[2.60598466 2.60838621 2.6084592  2.61477703];118;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702470784.997163;PPO;env;4;2.614656932985238;[2.60599072 2.60856066 2.60846602 2.61465693];119;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702471264.4732;PPO;env;4;2.6145967879216836;[2.60642503 2.60850175 2.60842801 2.61459679];120;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702471747.0845304;PPO;env;4;2.614586637355461;[2.606531   2.60865283 2.60845258 2.61458664];121;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702472231.5317662;PPO;env;4;2.6143347077586245;[2.60658643 2.6089827  2.60875785 2.61433471];122;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702472711.9467914;PPO;env;4;2.6144137080544585;[2.60672239 2.60856792 2.60898898 2.61441371];123;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702473194.8364758;PPO;env;4;2.6145998954991354;[2.60701924 2.60879345 2.60896821 2.6145999 ];124;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702473662.9073997;PPO;env;4;2.6146174825347606;[2.60736004 2.6087858  2.60888745 2.61461748];125;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702474126.763084;PPO;env;4;2.614424532563729;[2.60733203 2.609084   2.60891445 2.61442453];126;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702474616.3916934;PPO;env;4;2.6139467941953387;[2.60737806 2.6092414  2.60845796 2.61394679];127;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702475100.886038;PPO;env;4;2.613891327311183;[2.60761705 2.60948701 2.60849206 2.61389133];128;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702475567.5656013;PPO;env;4;2.6138448110313144;[2.60786312 2.60942185 2.60869181 2.61384481];129;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702476051.9178467;PPO;env;4;2.613770810122017;[2.60795072 2.60935328 2.60856545 2.61377081];130;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702476543.6290684;PPO;env;4;2.613681715793721;[2.60831384 2.60944344 2.60839956 2.61368172];131;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702477019.445788;PPO;env;4;2.613607356086705;[2.60813623 2.60975878 2.60825985 2.61360736];132;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702477511.7444892;PPO;env;4;2.6135549786546606;[2.60813624 2.60972525 2.60827655 2.61355498];133;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702477996.0038004;PPO;env;4;2.613362663036234;[2.6081256  2.60974559 2.60832341 2.61336266];134;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702478489.8167264;PPO;env;4;2.613390390877217;[2.60801627 2.6096609  2.60836825 2.61339039];135;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702478978.3011618;PPO;env;4;2.6132926481868273;[2.60800187 2.60969608 2.60834553 2.61329265];136;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702479468.277628;PPO;env;4;2.6131982433790637;[2.60818514 2.60963057 2.60826868 2.61319824];137;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702479963.4764702;PPO;env;4;2.6131001343712033;[2.60811074 2.609316   2.60847393 2.61310013];138;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702480452.9918885;PPO;env;4;2.6128978148173214;[2.60804284 2.60935533 2.60816953 2.61289781];139;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702480951.850467;PPO;env;4;2.612808071985059;[2.60783747 2.60927701 2.60801355 2.61280807];140;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702481446.1911333;PPO;env;4;2.612775566402195;[2.60809744 2.60906987 2.60797653 2.61277557];141;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702481939.5483618;PPO;env;4;2.612926786958752;[2.60812168 2.609138   2.60820553 2.61292679];142;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702482432.7240005;PPO;env;4;2.612922586226848;[2.60831396 2.60914928 2.60802892 2.61292259];143;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702482940.3906515;PPO;env;4;2.613006262534491;[2.60819592 2.60906392 2.60806567 2.61300626];144;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702483440.4461136;PPO;env;4;2.6130601052732456;[2.60835633 2.60892615 2.60815139 2.61306011];145;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702483934.7450583;PPO;env;4;2.6131135057701393;[2.60833599 2.6088143  2.60808263 2.61311351];146;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702484432.6241574;PPO;env;4;2.6130030256793195;[2.60837051 2.60885171 2.60806898 2.61300303];147;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702484926.9638875;PPO;env;4;2.6129307180365133;[2.60840528 2.60852689 2.60805004 2.61293072];148;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702485421.3721168;PPO;env;4;2.613040145452115;[2.60836651 2.60858733 2.6079073  2.61304015];149;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702485917.5362258;PPO;env;4;2.612865647380036;[2.60831273 2.60879554 2.60772344 2.61286565];150;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702486412.4446259;PPO;env;4;2.6127763464777405;[2.60826867 2.60881291 2.60775004 2.61277635];151;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702486929.0206022;PPO;env;4;2.6127596427107247;[2.60826276 2.60884534 2.60763095 2.61275964];152;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702487496.066962;PPO;env;4;2.612546241335065;[2.6077993  2.60892615 2.6077035  2.61254624];153;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702488005.6395512;PPO;env;4;2.6122705805524693;[2.60782966 2.60882912 2.60767839 2.61227058];154;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702488509.7185216;PPO;env;4;2.6120882130642604;[2.60754431 2.60883136 2.60774108 2.61208821];155;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702489008.0083084;PPO;env;4;2.611834454471526;[2.60756637 2.60873658 2.60746635 2.61183445];156;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702489511.7585618;PPO;env;4;2.612028588745819;[2.60759568 2.60866399 2.60750906 2.61202859];157;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702490017.9123852;PPO;env;4;2.612085760577483;[2.60748111 2.60845898 2.60784564 2.61208576];158;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702490520.9949255;PPO;env;4;2.612013327808124;[2.60761288 2.60841239 2.60771628 2.61201333];159;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702491016.4419034;PPO;env;4;2.61200831123255;[2.60768196 2.60829457 2.60772948 2.61200831];160;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702491516.8160093;PPO;env;4;2.6118505999786956;[2.60787469 2.60859882 2.60766263 2.6118506 ];161;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702492020.2409592;PPO;env;4;2.611681349334917;[2.60781239 2.60875608 2.60801658 2.61168135];162;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702492522.5754352;PPO;env;4;2.6116115608355237;[2.60774358 2.60894249 2.60800977 2.61161156];163;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702493028.2016215;PPO;env;4;2.611444737160893;[2.60812412 2.60860311 2.60799348 2.61144474];164;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702493534.738683;PPO;env;4;2.611255488107094;[2.60808339 2.60874325 2.60797131 2.61125549];165;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702494033.5966697;PPO;env;4;2.6111682512406507;[2.60812562 2.60880076 2.60790731 2.61116825];166;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702494534.5266862;PPO;env;4;2.611125320497094;[2.60828405 2.60867962 2.60798939 2.61112532];167;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702495038.007014;PPO;env;4;2.6110837517856282;[2.60833112 2.60858524 2.60786546 2.61108375];168;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702495544.399484;PPO;env;4;2.6109478114420552;[2.60819138 2.60854249 2.6077487  2.61094781];169;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
1702496047.317488;PPO;env;4;2.610887756197457;[2.60809718 2.60839471 2.60767908 2.61088776];170;1000;0;10000.0;./weights/PPO-env-4-ECL.sav
